출처,index,내용
cafearticle.xml,969,저자는 부동산 트렌드 읽기는 세상의 주역 <b>MZ세대</b>의 공간과 소비 욕망을 이해하는 데서 출발한다고 말한다. 세상의 중심추가 되는 세대와 공감 능력을 키울 때 부동산 트렌드를 제대로 읽을 수 있다는 것이다. <b>MZ세대</b>는... 
cafearticle.xml,970,&quot;당근마켓과는 다르다&quot;…번개장터에 <b>MZ세대</b> 몰리는 이유 &quot;중고 거래가 유통 시장 주류 될 것…'취향'을 대중화하겠다&quot; 이재후 번개장터 대표 인터뷰 지난해 거래금액 1조7000억 패션·명품·스니커즈 등 '취향 거래... 
cafearticle.xml,971,전 몰랐는데 요즘 <b>MZ 세대</b>들은 명품대신 그림을 사기도 한다더라고요. 그래서 나이가 어린 친구들도 많이 와서 사간다고 하더라고요. 새로운 문화충격이었습니다.. 저는 손 떨면서 큰맘 먹고 산건데요.. ㅎㅎㅎ... 
cafearticle.xml,972,X세대와 <b>MZ세대</b> 사이에 아무런 존재감이 없이 딱히 특색이 없는 저자신도 해당되는 이해찬세대에게 심심한 위로를 보내봅니다. 이 모든게 이해찬 잘못입니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ욕은 못하겠네요. 그럼 이만.
cafearticle.xml,973,저때만 해도 찰떡 아이스 3개씩 먹음 <b>MZ세대</b>는 2개 아 찰떡아이스는 좀;;
cafearticle.xml,974,독특하지만 따라 하게 되는 <b>mz세대</b> 트렌드 코드가 너무 궁금해서 제목보고 냉큼 신청해서 읽고 있는 책 한권 소개할게요. <b>mz 세대</b> 트렌드 코드 밀리언서재 / 고광열 지음 바로 이 책이 [<b>mz세대</b> 트렌드 코드]라는 책이에요.... 
cafearticle.xml,975,"요즘 <b>MZ 세대</b>를 대표 하는 마녀사냥 비비에게 MZ 연애에 대한 많은 정보를 듣는 신동엽, 김이나 자만추의 뜻도 배우고 요즘 사귀는 단계부터 사이즈 판별법까지 마녀사냥은 연애에 대한 모든 정보를 알려줍니다.... "
cafearticle.xml,976,펜하보다가 잡혀가기도 한대요 방탄 춤 추다가도 잡혀가고요 이 <b>세대</b>가 변화에 민감하고 전파력도 빨라서 더 관리를 한다고 하ㄴㅔ요
cafearticle.xml,977,처음듣는일이군요
cafearticle.xml,978,"회원이 아닐까 하는 호기심에 말을 걸어볼까 잠시 고민했지만, 괜히 상대방을 불편하게 하는 일이 될 수도 있을 것 같아서 결국에는 말을 걸지 않았다. 함부로 여기저기 간섭하지 않고 나 자신에게 집중하는, 나는 <b>MZ세대</b>다."
cafearticle.xml,979,"제가 둘다 많이 가보질 않아서 그러는데~ 수요조사 할일이 있어서요 ㅜ 많이 가보신 분들께 여쭤봐요~ 20대, 10대 (<b>MZ세대</b>) 들 어디가 좀더 많나용?"
cafearticle.xml,980,
cafearticle.xml,981,"<b>MZ세대</b>트렌드 코드 90년생 붐을 일으킨 '90년생이 온다'를 읽은 이후 물밀듯이 나오는 관련 책들은 거의 읽지 않았는데 <b>MZ세대</b>트렌드 코드는 신입사원인 90년생을 대하는 법, 경제력이 생긴 90년생에게 파는(마케팅) 법에... "
cafearticle.xml,982,댓글보면 아주 굉장히 재미집니다 ㅎ
cafearticle.xml,983,
cafearticle.xml,984,"반면, 원소주는 트렌디하고 힙한 라벨 디자인을 선택해 <b>MZ세대</b>의 공감을 얻어냈습니다. 자세한 내용 확인하기 https://brunch.co.kr/@doyeong/30 함께 보면 좋은 글 요즘 대세 <b>MZ세대</b>를 위해 준비한 광동제약, 동아제약 등... "
cafearticle.xml,985,출처 : 개드립
cafearticle.xml,986,남동무 ㅋㅋ
cafearticle.xml,987,안녕하십니까? 농심 2차 면접을 앞두고 있는 취업준비생입니다. 혹시 시간 나실 때 설문 한 번만 작성해주시면 제게 큰 도움이 될 것 같습니다...ㅠㅠ 설문에 응해주시는 모든 분들께 진심으로 감사드립니다. :) 혹시... 
cafearticle.xml,988,첨부파일 9차_<b>mz세대</b> 노동조합 인식(신민주 정흥준).pdf 파일 다운로드 - 청년세대에 대한 연구는 적지 않으나 청년세대가 노동조합을 어떻게 인식하고 있는지에 대한 연구는 상대적으로 부족함. 노동조합의 사회적 기능과... 
cafearticle.xml,989,"이러한 마케팅 전략은 특히 <b>MZ세대</b>에게 각광받고 있습니다. <b>MZ세대</b>에서 드러나는 소비 패턴과 연관되어 있기 때문인데요, 자신이 지향하는 가치와 부합하는 브랜드를 꼼꼼하게 따져 자신이 좋아하는 것에 쓰는 돈이나... "
cafearticle.xml,990,
cafearticle.xml,991,http://naver.me/xS8JGooZ
cafearticle.xml,992,제26038차 - 《<b>MZ세대</b>를 위한 한 권으로 끝내는 자취방 구하기》 서평마감일 : 3월 24일 │ 서평단 : 총 10분 미배송 : 없음. 지각서평 : 없음. 미서평 : 없음.... 
cafearticle.xml,993,명절 때 용돈을 벌려는 <b>MZ세대</b>(밀레니얼+Z세대)들의 요구에도 잘 맞아 떨어지는 것이다. 당근마켓은 오는 26일까지 추석 단기 알바 채널을 별도로 운영한다고 밝혔다. http://naver.me/xsweIyNj &quot; &quot; 정말 이색 알바네요
cafearticle.xml,994,늙은 pd 작가가 <b>MZ세대</b> 텐션에 말리는 느낌!!!! 신서유기는 베테랑들이 쉬어가면서 할땐 하고 쉴땐 쉬는 느낌이라면 지구오락실은 텐션이 장난아니네요 ㅎㅎ 예능 잘 안보는데 오랜만에 소리내서 웃었어요
cafearticle.xml,995,http://www.newstheone.com/news/articleView.html?idxno=100722
cafearticle.xml,996,「<b>MZ세대</b> 트렌드 코드 / 밀리언서재」 SNS를 하고 있지만 <b>MZ세대</b>에 대한 이해가 부족하거든요. 새로운 트렌드로 자리잡은 <b>MZ세대</b>에 대해서 좀 더 알고 싶고 배우고 싶습니다.
cafearticle.xml,997,"2,3번도 꼰대라 하면 그냥 꼰대할란다 VS 전부 다 불편하면 꼰대다 로 논쟁 중 ㅎㄷ"
cafearticle.xml,998,"&quot;이거 진짜 광고 맞아요?&quot;… 유튜브보다 재밌는 광고에 <b>MZ세대</b> 열광 SKT '100년 뒤 갤럭시' 주제로 유명 유튜버와 5분영상 선보여 인기동영상 7위 오르며 유명세 댄스 영상 챌린지도 좋은 반응 KT,'픽고' 웹드라마 대사... "
cafearticle.xml,999,--------------------------------------------------------------------------- 지나친 욕설이 포함된 게시글 및 분쟁이 발생할 수 있는 정치 게시글은 제재를 받을 수 있습니다. ---------------------------------------------------------------------------
cafearticle.xml,1000,"90년대생 <b>MZ 세대</b> 넘나 어렵읍니다.. 제가 사수고 남 30 중 / 후배 여 30 저는 받아본 후배가 열댓명은 되고, 후배는 제가 첫 사수 (경력직. 중요 경력은 아님) - 문제가 생겨도 상황 공유를 거의 안함. 수습하기 힘든 시점이... "
pan,1,점포마다 묘하게 조금씩 다른게 킹받음https: // issuya.com/bbs/board.php?bo_table=issue wr_id=387973 베트남 현지인들이 기억하는 한국군
pan,2,M세대:80~87 M2세대:88~94 MZ세대:95~02 Z세대:03~08 어떰ㅋ
pan,3,엠지세대 vs 엠제트세대
pan,4,되는 놈은 MZ 속담1: 안되는 놈은 안된다(원래는 '안 되는 놈은 자빠져도 코가 깨진다') 같은 값이면 MZ 속담1: 같은 값이면 싼 걸 사지? MZ 속담1: 같은 값이면 배송 빠른 거 사지 MZ 속담1: 같은 값이면 로켓 배송(원래는 '같은 값이면 다홍치마') 개똥밭에 굴러도 MZ 속담1: 개똥밭에 굴러도 호캉스(원래는 '개똥밭에 굴러도 이승이 좋다')...
pan,5,궁금합니다
pan,6,"나부터도 MZ세대에 해당하고 다 그렇지는 않겠지만, 살아오면서 겪었던 대 다수의 사람들이 다음과 같은 모습을 보여옴. 1. 공감능력이 결여되어 있음. 2. 약속을 잘 안 지킴. 3. 이기적으로 행동함. 4. 책임감도 없음. 5. 상대방에 대한 기본적인 예의가 없음. 6. 인간관계를 굉장히 가볍게 여김. 7. 자기가 하는말만이 정답인줄 앎. 8. 이상한 데서..."
pan,7,눈치조카보고 기싸움도 짜증남 대화주제도 파괴적이고 물질적이기만 하고 그래서 그런지 난 기성세대로 갈 수록 좋다 특히 노인들하고 하는 대화는 편하고 훈훈하더라
pan,8,난 엠지세대인쥴알았는데 다 엠제트라고 부르네 ???
pan,9,알려줄거다 재촉하지 마세요 하니까 하는 말이 물어도 못봐요?라고 하던가 ... ㅎ .... 진짜 한 3-4살 차이나는데 이게 진짜 인터넷에서 말하는 MZ세대인건가 싶기도 하고 ... 나도 년도로만 따지면 MZ세대인데 ... ㅎ30대는 자꾸 은근슬쩍 반말쓰는 느낌 .... ?예를 들어서 업무 인수인계 기간이라서 이러저러해서 이거 해주시면 된다 하면 응응 아 응응...
pan,10,댓글 모두 감사합니다 ! 모든 조언 새겨듣겠습니다. 전 이만 남편참교육하러 갈게요 모두 행복하시길요!
pan,11,http: // oppaya.net/bbs/board.php?bo_table=humor wr_id=917066
pan,12,꼰대들이 신입때부터 일 뭐같이 시키고 지네들도 신입때 다 그랬다더니MZ세대 들어오니까 MZ세대는 다 그렇다고 봐주고 이해한다고  ?? 일은 중간이 계속 다하는데이거 나라에서 세금은 더 떼가고 혜택은 MZ나 청년도 만 34세 이지랄중간 세대는 진짜 죽어난다. 위아래로 치이고 개고생하는 세대인건가
pan,13,지금 연재한다던딯
pan,14,젤 불쌍하다 이름도 88만원 세대  ㅠㅠㅠ
pan,15,"말만 들으면 왜이렇게 빡치지?ㅈㄴ지겨움 지겹다고 차라리 m,z세대 나눠서 하는것도 아니고 mz세대 ㅋㅋㅋㅋㅋ 개웃김 도대체 mz세대가 어케 같이 묶이지 ...  ?? 80년대생들이랑 00년대생들이 통하는게 대체 머가 있다고 ..  ??"
pan,16,"mz세대: 80~ 90년대 중후반 -pc통신이 익숙함 -흔히 말하는 ‘싸이감성’ ‘버디버디’ 세대 -만화책 세대 -학교폭력, 선후배 갈굼이 심하던 세대 -기성세대에 비해 새로운것을 받아들이는데 유연한 사고방식을 갖고있고 생각이 열려있음 -하지만 인사강요같은 ‘꼰대짓’으로 불리는 기성세대 문화가 약간은 남아있음 -성인이 된 후 학습한 성인지감수성 -새로운 것을..."
pan,17,언론에서 말하는 mz세대 특징들은 걍 80년대~90년대 중반생들 특징같고 90년대 후반부터 04나 05정도까지 성향이 좀 비슷한거같음 ㅋㅋ  찐으로 어쩔티비 이런거 만들어쓰는애들은 07미만이고 ..  애초에 싸이월드버디버디세대랑 카스페북인스타세대랑 틱톡유튜브세대가 어떻게 같냐고  ㅋㅋ
pan,18,(출처 allurekorea(얼루어코리아 )) MZ세대가 직접뽑은 요즘 가장 예쁘다고 생각하는 여자연예인 이라고함Q 요즘 가장 예쁘다고 생각하는 뷰티 뮤즈는? 한소희 48% 수지 19% 신민아 14% 에스파 13% 윤아 6%Q 가장 힙한 메이크업을 선보이는 국내 셀럽은? 1위 노제 2위 이사배 3위 제니그렇다고 한다근데 진짜 끄덕끄덕 하고 있음 ㅎㅎ
pan,19,N포세대를 기가 막히게 포장한 마법의 단어가 MZ세대가 아니고 뭐임?https: // www.yna.co.kr/view/AKR20220315076051002
pan,20,대체 왜그러는거임? M세대랑 Z세대랑 엄연히 다름 묶지마셈
pan,21,추 - 엠지세대 반 - 엠제트 세대 나만 엠제트 세대라고 읽는거임 ????
pan,22,엠지세대 추 엠제트세대 반 당연히 아무 의심도 없이 엠지세대로 읽었는데 엠제트라고 읽는 사람이 생각보다 꽤 있음 ..
pan,23,인터넷 밈 잔뜩 활용한 채용공고 ... 잡코리아 보다가 눈을 의심함 다소 장난스러워보이는데놀랍게도 MZ세대한테 먹힌다고(3위 회사임 ;; )
pan,24,나만 오글거림? ㅋㅋㅋ  이러다 mz세대가 숨쉬는 법까지 나오겠음
pan,25,"우리 과자 나눠먹자~~ 다들 하나씩 과자 뜯어~~~~ 같이 먹으려면 배 갈라야지 !!!  아 슨배님 요즘 누가 과자를 그렇게 먹어요 ;;;;;  와 너네 확실히 mz세대구나 !!!!  규리머쓱 ....  나도 규리처럼 먹는뎈 ㅋㅋㅋ 아니 배 가르는 감성 어디갔냐고요 ,,,"
pan,26,엠지세대 추 엠제트세대 반 걍궁금해서  ㅇㅇ
pan,27,걍 Z세대 이러면 안 되나? 본인 03인데 80년대생 연옌 분들이 얘기하시는 거 들어도 세대 차이 느껴지고 못 알아듣는 거 은근 있는데 ..  범위가 너무 넓어
pan,28,난 엠지세대라 읽는데 유튜브 보니까 엠제트라 읽네 .. ?
pan,29,80후반 90초반년대생들이 조금이라도 젊은이미지 내고 싶어서 자꾸 MZ거리면서 끼려는 거 같음  ㅋㅋ
pan,30,요즘 얘들은 무슨 직업 좋아하려나 했는데 의외네요 진짜로  ㅋㅋㅋ https: // cafe.naver.com/rhent/107678
pan,31,회식때 술마시고 안취해서 괜찮다고 대리 안부르고 운전해서 가는 직원들보고 “저 아직 면허 없는데 나중에 면허따면 저도 안취해서 괜찮다고 대리 안부르고 운전할거같아요” 라고 하는 20대 여직원 어떰
pan,32,웹예능에서도 뭐뭐 모르는 엠제트세대ㅇㅈㄹ 애초에 80년생부터 10년생이면 문화가 달라도 한참 다른데
pan,33,예능이나 유튭보면 맨날 mz세대의 패기 !!  이런식으로 나옴
pan,34,방금 검색해봣는데 사전에 12-41까지 mz세대래 ㅁㅊ 우리이모도 mz세대임
pan,35,나랑 아빠랑 mz세대임 ㅅㅂ  ㅋㅋㅋ  세대차이 졸라 나는디 뭔
pan,36,범위가 이러면 93년생은 M이 맞는거지?
pan,37,"장원영 안티 요즘 나대더니 또 이런 기사가 뜨네 ..  이정도면 진짜 과학인가  ㅋㅋ  아이브 원영, 뷰티 모델부터 ‘뮤뱅’ MC까지 .. MZ세대 워너비 아이콘 장원영 아이브 스타쉽"
pan,38,http: // oppaya.net/bbs/board.php?bo_table=humor wr_id=905793
pan,39,80년생이면 나보다 울 엄마랑 나이차이 덜 나는디
pan,40,솔직히 20년 차이가 나는데 하나로 묶이는게 말이 됨?
pan,41,ㅆㅂ무슨 mz세대가 외계인인것마냥
pan,42,moon때문에 zot된 세대란 뜻임ㅋ
pan,43,moon때문에 zot된 세대란 뜻임ㅋ
pan,44,※ MZ세대란1980년대 초~2000년대 초 출생한 밀레니얼 세대와 1990년대 중반~2000년대 초반 출생한 Z세대를 통칭하는 말 http: // oppaya.net/bbs/board.php?bo_table=humor wr_id=893021
pan,45,M세대: 81년생~96년생 Z세대: 그 이후
pan,46,진짜 각종 예능ㅇㅔ서 MZ세대 대표아이콘이니 뭐니 하는 거 볼 때마다 어색해서 미치겠음 ..  애초에 20년을 하나로 묶는 것도 오바고 내 또래중에 자기 입으로 MZ세대라고 말하는 사람 진심 한명도 못봄 ㅋㅋ  이영지도 라스나와서 MZ세대는 알파벳 계열을 잇고 싶은 억지라고 농담삼아 얘기하는데 ㄹㅇ공감했음
pan,47,맞말인거같기도
pan,48,대구 동성로에 위치한 추억의 백화점! 이 대구 백화점이 폐점된 이유 중에 MZ 세대를 탓한다고 느껴지는 부분이 있더라고요.다른분들은 어떻게 생각하시나요?[해당 기사]http: // www.thescoop.co.kr/news/articleView.html?idxno=50377
pan,49,80년대 초부터 00년대까지임? ㅈㄴ양심없네 잘하면 부모님수준인데 80초랑 00초가 뭐가 통한다고 그냥 30대들이 만든말인가
pan,50,나도 김치맛 피자맛 고기호빵 좋아해
